id,IP,sex,grade,residence,school,SNS_t,SES_t,CSES_t,EIB_t,inter_raw,center_SES,female,male,freshman,sophomore,junior,senior,rural,city,private,public
602,云南,female,junior,rural,public,-1.0212494090520148,35,20,32,-6.5797064983597755,6.442800788954635,1,0,0,0,1,0,1,0,0,1
603,云南,female,junior,city,public,-0.3649025340464977,26,12,25,0.9331284721721583,-2.557199211045365,1,0,0,0,1,0,0,1,0,1
604,河北,female,junior,city,private,0.12156398485306212,25,18,40,-0.43242731101084325,-3.557199211045365,1,0,0,0,1,0,0,1,1,0
605,浙江,female,freshman,rural,private,-1.7740491708184474,24,12,21,8.084695481609513,-4.557199211045365,1,0,1,0,0,0,1,0,1,0
606,云南,male,freshman,city,public,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,1,0,0,0,0,1,0,1
607,广东,female,freshman,city,public,0.8226446413981047,30,28,34,1.1869123376384882,1.442800788954635,1,0,1,0,0,0,0,1,0,1
608,浙江,female,junior,city,private,0.3867061824236074,30,24,18,0.5579399850944158,1.442800788954635,1,0,0,0,1,0,0,1,1,0
609,江西,female,junior,city,public,0.3544172345248033,18,14,24,-3.741653348706133,-10.557199211045365,1,0,0,0,1,0,0,1,0,1
610,海南,male,junior,rural,private,0.2703538736383963,29,16,24,0.1197129085440236,0.44280078895463504,0,1,0,0,1,0,1,0,1,0
611,广西,female,sophomore,city,private,-0.08181052840479729,24,19,25,0.37282687550154664,-4.557199211045365,1,0,0,1,0,0,0,1,1,0
612,吉林,male,junior,city,public,-0.6525103920735787,27,17,25,1.0160886677358787,-1.557199211045365,0,1,0,0,1,0,0,1,0,1
613,云南,male,junior,rural,private,0.6858616501970697,23,18,19,-3.8114698213614275,-5.557199211045365,0,1,0,0,1,0,1,0,1,0
614,河北,female,junior,city,public,1.1057366470398051,34,28,40,6.018304294884304,5.442800788954635,1,0,0,0,1,0,0,1,0,1
615,黑龙江,female,junior,rural,private,-0.7988194065142441,24,16,24,3.64037916913444,-4.557199211045365,1,0,0,0,1,0,1,0,1,0
616,浙江,male,sophomore,city,private,0.836537884921797,21,16,22,-6.321883443940563,-7.557199211045365,0,1,0,1,0,0,0,1,1,0
617,云南,female,junior,city,private,0.2703538736383963,25,20,26,-0.9617025860095616,-3.557199211045365,1,0,0,0,1,0,0,1,1,0
618,云南,male,junior,city,private,-0.07760533175601562,30,20,30,-0.11196903388466553,1.442800788954635,0,1,0,0,1,0,0,1,1,0
619,山西,male,sophomore,rural,private,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
620,湖南,male,junior,rural,private,-0.6947632992684355,26,17,24,1.776648160752518,-2.557199211045365,0,1,0,0,1,0,1,0,1,0
621,吉林,female,junior,city,private,-0.07760533175601562,26,19,29,0.19845229313939697,-2.557199211045365,1,0,0,0,1,0,0,1,1,0
622,云南,male,sophomore,rural,private,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
623,云南,male,junior,city,private,0.38452257228157655,30,28,40,0.5547894706587243,1.442800788954635,0,1,0,0,1,0,0,1,1,0
624,云南,female,junior,city,private,-0.6947632992684355,26,20,28,1.776648160752518,-2.557199211045365,1,0,0,0,1,0,0,1,1,0
625,云南,female,junior,city,private,1.1057366470398051,28,18,22,-0.6161155873545267,-0.557199211045365,1,0,0,0,1,0,0,1,1,0
626,云南,male,junior,city,private,-0.037225378966590665,26,18,28,0.09519270972423037,-2.557199211045365,0,1,0,0,1,0,0,1,1,0
627,云南,male,junior,city,public,0.5673391228037891,34,23,34,3.087913825201294,5.442800788954635,0,1,0,0,1,0,0,1,0,1
628,云南,male,sophomore,city,private,0.5532972471787777,37,19,36,4.671378435007412,8.442800788954635,0,1,0,1,0,0,0,1,1,0
629,云南,female,junior,city,private,0.6699468201666267,31,23,29,1.6365466208606847,2.442800788954635,1,0,0,0,1,0,0,1,1,0
630,云南,female,sophomore,city,private,-1.6131117125950298,26,16,24,4.125047998776048,-2.557199211045365,1,0,0,1,0,0,0,1,1,0
631,辽宁,male,senior,city,public,-1.0234330191940455,37,28,32,-8.640641101893712,8.442800788954635,0,1,0,0,0,1,0,1,0,1
632,云南,male,junior,city,private,-0.21626127736248243,32,16,26,-0.7445444963238916,3.442800788954635,0,1,0,0,1,0,0,1,1,0
633,云南,female,junior,city,public,1.1057366470398051,28,16,24,-0.6161155873545267,-0.557199211045365,1,0,0,0,1,0,0,1,0,1
634,河北,male,junior,rural,public,0.5392553715537666,37,24,28,4.552825676402165,8.442800788954635,0,1,0,0,1,0,1,0,0,1
635,河南,female,sophomore,city,private,1.1057366470398051,30,28,40,1.5953577067250837,1.442800788954635,1,0,0,1,0,0,0,1,1,0
636,湖南,female,senior,city,public,0.5030584912088185,28,16,30,-0.2803037944112253,-0.557199211045365,1,0,0,0,0,1,0,1,0,1
637,云南,female,freshman,rural,private,-1.1143276403745719,26,8,24,2.8495577628118984,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
638,浙江,female,junior,city,private,-0.19816283719000838,30,24,31,-0.285909497839233,1.442800788954635,1,0,0,0,1,0,0,1,1,0
639,广东,female,junior,rural,public,-0.3468040938740236,33,19,34,-1.5407815018762094,4.442800788954635,1,0,0,0,1,0,1,0,0,1
640,广东,male,freshman,rural,public,-1.082038692475768,33,17,27,-4.807282356610783,4.442800788954635,0,1,1,0,0,0,1,0,0,1
641,广东,male,sophomore,city,public,0.3704806966565653,23,21,24,-2.058835035167402,-5.557199211045365,0,1,0,1,0,0,0,1,0,1
642,广东,female,freshman,rural,public,0.9712858980821201,31,20,32,2.3726579581355143,2.442800788954635,1,0,1,0,0,0,1,0,0,1
643,广东,female,freshman,rural,public,0.800341004576849,37,19,32,6.757119664874166,8.442800788954635,1,0,1,0,0,0,1,0,0,1
644,广东,female,freshman,rural,public,-0.6947632992684355,33,19,25,-3.0866949341265304,4.442800788954635,1,0,1,0,0,0,1,0,0,1
645,广东,male,freshman,rural,public,-0.644235239343373,32,20,32,-2.2179735902837425,3.442800788954635,0,1,1,0,0,0,1,0,0,1
646,广东,female,sophomore,city,public,0.2235851140581588,31,23,31,0.5461738930197824,2.442800788954635,1,0,0,1,0,0,0,1,0,1
647,广东,female,senior,rural,public,-2.4952632455766763,30,17,30,-3.6001677793675317,1.442800788954635,1,0,0,0,0,1,1,0,0,1
648,广东,male,freshman,rural,public,1.1057366470398051,30,24,32,1.5953577067250837,1.442800788954635,0,1,1,0,0,0,1,0,0,1
649,广东,female,sophomore,rural,private,0.07103592492799964,26,21,30,-0.18165301118175844,-2.557199211045365,1,0,0,1,0,0,1,0,1,0
650,广东,male,freshman,rural,public,-0.4257131692517464,31,17,28,-1.0399324657165443,2.442800788954635,0,1,1,0,0,0,1,0,0,1
651,广东,male,freshman,rural,public,-2.4952632455766763,39,21,32,-26.05753698955762,10.442800788954635,0,1,1,0,0,0,1,0,0,1
652,广东,female,sophomore,rural,private,-0.6684252221040218,28,16,24,0.3724460063991838,-0.557199211045365,1,0,0,1,0,0,1,0,1,0
653,广东,male,sophomore,city,public,-0.3811280198135399,25,20,32,1.3557482913880063,-3.557199211045365,0,1,0,1,0,0,0,1,0,1
654,广东,female,sophomore,rural,public,0.702087135964112,30,19,21,1.0129718736839208,1.442800788954635,1,0,0,1,0,0,1,0,0,1
655,广东,female,sophomore,city,public,-0.030985204277096983,27,17,25,0.04825013565437489,-1.557199211045365,1,0,0,1,0,0,0,1,0,1
656,广东,female,sophomore,city,private,1.1057366470398051,21,17,15,-8.356272116633162,-7.557199211045365,1,0,0,1,0,0,0,1,1,0
657,广东,female,sophomore,rural,private,0.647643183345371,28,12,23,-0.36086627079894934,-0.557199211045365,1,0,0,1,0,0,1,0,1,0
658,重庆,female,sophomore,city,public,0.05466180705963861,26,18,30,-0.13978112988722183,-2.557199211045365,1,0,0,1,0,0,0,1,0,1
659,广东,female,sophomore,rural,public,0.5676363870064268,34,28,28,3.0895317750379383,5.442800788954635,1,0,0,1,0,0,1,0,0,1
660,广东,female,sophomore,rural,public,-0.9315458331678164,28,17,29,0.5190566032937044,-0.557199211045365,1,0,0,1,0,0,1,0,0,1
661,广东,female,sophomore,rural,public,0.2399592319265198,30,21,32,0.346213369140531,1.442800788954635,1,0,0,1,0,0,1,0,0,1
662,广东,male,sophomore,rural,public,-0.31672010789874616,38,20,28,-2.9907248847440773,9.442800788954635,0,1,0,1,0,0,1,0,0,1
663,广东,male,freshman,rural,private,0.4007480580486187,29,20,31,0.17745155627596623,0.44280078895463504,0,1,1,0,0,0,1,0,1,0
664,广东,female,sophomore,rural,private,0.07103592492799964,23,20,28,-0.39476078596575737,-5.557199211045365,1,0,0,1,0,0,1,0,1,0
665,广东,female,sophomore,rural,public,0.20548667388568478,25,14,28,-0.7309570342264942,-3.557199211045365,1,0,0,1,0,0,1,0,0,1
666,广东,female,senior,city,public,-0.8011516487575939,32,20,32,-2.758205528414951,3.442800788954635,1,0,0,0,0,1,0,1,0,1
667,广东,male,sophomore,city,private,0.41493856577494875,21,13,20,-3.135773401906738,-7.557199211045365,0,1,0,1,0,0,0,1,1,0
668,广东,female,sophomore,rural,public,0.05278885265420672,21,18,25,-0.39893587563036104,-7.557199211045365,1,0,0,1,0,0,1,0,0,1
669,广东,female,sophomore,city,private,0.41899513032241154,25,23,33,-1.490449147014732,-3.557199211045365,1,0,0,1,0,0,0,1,1,0
670,广东,female,freshman,city,private,0.5353474391076226,26,20,28,-1.368990048921169,-2.557199211045365,1,0,1,0,0,0,0,1,1,0
671,广东,female,sophomore,city,public,0.5495379468339529,30,18,24,0.7928737832525374,1.442800788954635,1,0,0,1,0,0,0,1,0,1
672,广东,male,freshman,rural,public,-0.6947632992684355,33,16,27,-3.0866949341265304,4.442800788954635,0,1,1,0,0,0,1,0,0,1
673,广东,female,sophomore,rural,public,-0.04938090865220875,13,4,9,0.7682286331248452,-15.557199211045365,1,0,0,1,0,0,1,0,0,1
674,广东,female,freshman,rural,public,-1.132736736283645,28,15,26,0.6311600157793485,-0.557199211045365,1,0,1,0,0,0,1,0,0,1
675,广东,female,sophomore,rural,public,0.054513174958319754,23,16,25,-0.30294057286995246,-5.557199211045365,1,0,0,1,0,0,1,0,0,1
676,广东,female,sophomore,city,private,-0.5094872261830501,32,23,32,-1.7540630242653135,3.442800788954635,1,0,0,1,0,0,0,1,1,0
677,广东,male,sophomore,rural,public,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,0,1,0,0,1,0,0,1
678,广东,female,senior,rural,public,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,1,0,0,0,0,1,1,0,0,1
679,广东,male,sophomore,rural,public,0.41899513032241154,25,17,28,-1.490449147014732,-3.557199211045365,0,1,0,1,0,0,1,0,0,1
680,广东,male,freshman,rural,public,-0.8911658803783914,25,19,28,3.170054566592562,-3.557199211045365,0,1,1,0,0,0,1,0,0,1
681,四川,male,freshman,city,private,0.10315488894398912,28,20,24,-0.05747782273506298,-0.557199211045365,0,1,1,0,0,0,0,1,1,0
682,广东,female,senior,rural,private,0.6839886957916379,33,17,27,3.0388255172991405,4.442800788954635,1,0,0,0,0,1,1,0,1,0
683,广东,male,senior,rural,public,-0.3812766519148587,25,14,16,1.3562770053815536,-3.557199211045365,0,1,0,0,0,1,1,0,0,1
684,广东,female,sophomore,city,public,0.5353474391076226,23,23,35,-2.975032366244037,-5.557199211045365,1,0,0,1,0,0,0,1,0,1
685,广东,male,sophomore,rural,public,0.026450775489793004,25,18,28,-0.09409067770382976,-3.557199211045365,0,1,0,1,0,0,1,0,0,1
686,广东,female,sophomore,rural,private,0.40495325469740023,26,28,40,-1.0355461434224447,-2.557199211045365,1,0,0,1,0,0,1,0,1,0
687,广东,male,freshman,rural,public,-0.47907123268967783,23,14,24,2.662294276337608,-5.557199211045365,0,1,1,0,0,0,1,0,0,1
688,广东,female,sophomore,rural,public,-0.7562558435827884,27,16,27,1.177641002975565,-1.557199211045365,1,0,0,1,0,0,1,0,0,1
689,广东,female,junior,rural,public,-0.4694179291302241,29,17,23,-0.2078586293683142,0.44280078895463504,1,0,0,0,1,0,1,0,0,1
690,广东,male,sophomore,rural,public,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365,0,1,0,1,0,0,1,0,0,1
691,广东,female,freshman,rural,public,-0.04328140581649945,26,25,27,0.11067917680688667,-2.557199211045365,1,0,1,0,0,0,1,0,0,1
692,广东,female,sophomore,city,public,0.20548667388568478,29,22,27,0.09098966131624503,0.44280078895463504,1,0,0,1,0,0,0,1,0,1
693,广东,male,freshman,rural,public,0.029536126973048454,26,25,33,-0.07552976059281523,-2.557199211045365,0,1,1,0,0,0,1,0,0,1
694,云南,male,sophomore,city,private,-0.49935328300418286,24,15,28,2.275652387339575,-4.557199211045365,0,1,0,1,0,0,0,1,1,0
695,云南,male,sophomore,rural,private,-0.632079709657755,30,18,25,-0.9119651037764255,1.442800788954635,0,1,0,1,0,0,1,0,1,0
696,云南,male,sophomore,rural,private,-1.95686572134066,29,14,25,-0.8665016852879253,0.44280078895463504,0,1,0,1,0,0,1,0,1,0
697,云南,male,sophomore,rural,private,0.836537884921797,15,28,34,-11.341110753471344,-13.557199211045365,0,1,0,1,0,0,1,0,1,0
698,云南,male,sophomore,rural,private,0.5353474391076226,27,18,30,-0.8336426098135465,-1.557199211045365,0,1,0,1,0,0,1,0,1,0
699,云南,male,sophomore,rural,private,-0.6947632992684355,26,16,25,1.776648160752518,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
700,云南,male,sophomore,city,private,-0.6503267819315478,33,12,24,-2.8892723398438096,4.442800788954635,0,1,0,1,0,0,0,1,1,0
701,云南,male,sophomore,rural,private,0.09722536999109448,34,25,32,0.5291783204939353,5.442800788954635,0,1,0,1,0,0,1,0,1,0
702,云南,male,sophomore,rural,private,0.836686517023116,28,21,28,-0.4662010671775746,-0.557199211045365,0,1,0,1,0,0,1,0,1,0
703,云南,male,sophomore,rural,private,0.20548667388568478,40,23,31,2.3513430740587777,11.442800788954635,0,1,0,1,0,0,1,0,1,0
704,云南,male,sophomore,rural,private,0.702087135964112,40,28,37,8.03384323332504,11.442800788954635,0,1,0,1,0,0,1,0,1,0
705,云南,male,sophomore,rural,private,-0.6362849063065367,27,20,29,0.9908223541006128,-1.557199211045365,0,1,0,1,0,0,1,0,1,0
706,云南,male,sophomore,rural,private,0.23369770545553037,27,15,26,-0.36391388255846396,-1.557199211045365,0,1,0,1,0,0,1,0,1,0
707,云南,male,sophomore,rural,private,-0.5601639182094317,26,19,24,1.432450729701239,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
708,云南,male,sophomore,rural,private,-1.5000620866945669,40,20,29,-17.164911629109525,11.442800788954635,0,1,0,1,0,0,1,0,1,0
709,云南,male,sophomore,rural,private,-0.6947632992684355,28,16,26,0.38712156221564703,-0.557199211045365,0,1,0,1,0,0,1,0,1,0
710,云南,male,sophomore,city,private,-0.06152847809029235,31,15,27,-0.15030181482214414,2.442800788954635,0,1,0,1,0,0,0,1,1,0
711,云南,male,sophomore,city,private,-0.6947632992684355,26,20,26,1.776648160752518,-2.557199211045365,0,1,0,1,0,0,0,1,1,0
712,云南,male,sophomore,rural,private,0.836537884921797,21,20,23,-6.321883443940563,-7.557199211045365,0,1,0,1,0,0,1,0,1,0
713,云南,male,freshman,city,private,-0.18992320019806871,35,20,32,-1.2236373440769062,6.442800788954635,0,1,1,0,0,0,0,1,1,0
714,云南,male,sophomore,rural,private,-0.5157274008725439,28,15,29,0.28736290088065813,-0.557199211045365,0,1,0,1,0,0,1,0,1,0
715,云南,male,sophomore,city,private,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365,0,1,0,1,0,0,0,1,1,0
716,云南,male,sophomore,rural,private,0.24992319122257253,26,14,25,-0.6391033874163023,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
717,云南,male,sophomore,rural,private,-0.8030246031630258,24,15,20,3.6595430879845585,-4.557199211045365,0,1,0,1,0,0,1,0,1,0
718,云南,male,sophomore,rural,private,-0.6947632992684355,26,16,24,1.776648160752518,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
719,陕西,female,freshman,city,public,0.026450775489793004,30,16,27,0.03816319974513527,1.442800788954635,1,0,1,0,0,0,0,1,0,1
720,云南,male,sophomore,rural,private,-0.07775396385733448,31,17,26,-0.18993744425504683,2.442800788954635,0,1,0,1,0,0,1,0,1,0
721,陕西,male,freshman,rural,private,-1.114638296111171,30,24,32,-1.6082010130282476,1.442800788954635,0,1,1,0,0,0,1,0,1,0
722,云南,male,sophomore,rural,private,1.1057366470398051,39,28,40,11.54698753008333,10.442800788954635,0,1,0,1,0,0,1,0,1,0
723,云南,male,sophomore,rural,private,0.07103592492799964,24,18,29,-0.3237248610377577,-4.557199211045365,0,1,0,1,0,0,1,0,1,0
724,云南,male,sophomore,rural,private,0.37440998088420496,25,20,27,-1.331850888608804,-3.557199211045365,0,1,0,1,0,0,1,0,1,0
725,云南,male,sophomore,rural,private,-0.6947632992684355,28,24,33,0.38712156221564703,-0.557199211045365,0,1,0,1,0,0,1,0,1,0
726,广东,male,sophomore,rural,public,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365,0,1,0,1,0,0,1,0,0,1
727,云南,male,sophomore,rural,private,-0.9356023977152792,26,16,27,2.3925217132896637,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
728,陕西,female,freshman,rural,private,-0.27301534802026844,32,20,28,-0.9399374555609045,3.442800788954635,1,0,1,0,0,0,1,0,1,0
729,云南,male,sophomore,rural,private,0.27065113784103395,29,22,32,0.1198445373674795,0.44280078895463504,0,1,0,1,0,0,1,0,1,0
730,陕西,female,freshman,city,private,-0.7588987415627372,37,16,24,-6.4072308940025575,8.442800788954635,1,0,1,0,0,0,0,1,1,0
731,云南,male,sophomore,rural,private,-0.8685515878205367,30,28,40,-1.2531469161552713,1.442800788954635,0,1,0,1,0,0,1,0,1,0
732,云南,male,sophomore,rural,private,-0.8476097526012324,27,19,30,1.319897238024996,-1.557199211045365,0,1,0,1,0,0,1,0,1,0
733,陕西,female,freshman,city,private,0.05466180705963861,36,21,30,0.4068369407091643,7.442800788954635,1,0,1,0,0,0,0,1,1,0
734,云南,male,sophomore,rural,private,0.026450775489793004,26,17,31,-0.06763990221403675,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
735,云南,male,sophomore,rural,private,-0.961629819143094,26,12,20,2.459079014830417,-2.557199211045365,0,1,0,1,0,0,1,0,1,0
736,云南,male,senior,rural,public,0.9570953903557898,40,27,38,10.951851887868076,11.442800788954635,0,1,0,0,0,1,1,0,0,1
737,陕西,male,freshman,rural,private,-1.0396585049610878,28,21,31,0.5792968987209218,-0.557199211045365,0,1,1,0,0,0,1,0,1,0
738,云南,male,freshman,city,public,1.1057366470398051,38,28,40,10.441250883043525,9.442800788954635,0,1,1,0,0,0,0,1,0,1
739,湖南,female,junior,city,public,0.23385972909081051,29,21,32,0.10355327254612812,0.44280078895463504,1,0,0,0,1,0,0,1,0,1
740,广东,female,sophomore,city,private,-0.8737991976643272,26,18,25,2.2344786188792907,-2.557199211045365,1,0,0,1,0,0,0,1,1,0
741,江苏,male,junior,city,public,-0.3468040938740236,27,19,25,0.5400430613679322,-1.557199211045365,0,1,0,0,1,0,0,1,0,1
742,广东,male,senior,city,public,1.1057366470398051,26,22,32,-2.827588881434137,-2.557199211045365,0,1,0,0,0,1,0,1,0,1
743,广东,male,junior,city,public,0.5211569313812925,35,20,32,3.357710288672568,6.442800788954635,0,1,0,0,1,0,0,1,0,1
744,广东,female,senior,rural,public,-2.4952632455766763,22,4,8,16.36193818524588,-6.557199211045365,1,0,0,0,0,1,1,0,0,1
745,云南,male,senior,rural,private,0.6253616707284201,40,28,31,7.155889019193154,11.442800788954635,0,1,0,0,0,1,1,0,1,0
746,广东,male,freshman,city,private,-0.5257127119500923,26,17,27,1.3443521322352951,-2.557199211045365,0,1,1,0,0,0,0,1,1,0
747,广东,female,junior,rural,public,-0.6947632992684355,26,20,32,1.776648160752518,-2.557199211045365,1,0,0,0,1,0,1,0,0,1
748,广东,female,freshman,rural,private,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
749,广东,female,junior,city,public,-0.6947632992684355,28,12,16,0.38712156221564703,-0.557199211045365,1,0,0,0,1,0,0,1,0,1
750,广东,female,junior,rural,public,0.41899513032241154,33,19,30,1.8615118955645602,4.442800788954635,1,0,0,0,1,0,1,0,0,1
751,广东,female,junior,city,public,0.20548667388568478,28,20,32,-0.11449701256943975,-0.557199211045365,1,0,0,0,1,0,0,1,0,1
752,广东,female,junior,city,public,0.5676363870064268,38,19,25,5.360077323063646,9.442800788954635,1,0,0,0,1,0,0,1,0,1
753,广东,female,junior,rural,public,0.20548667388568478,30,20,32,0.2964763352019298,1.442800788954635,1,0,0,0,1,0,1,0,0,1
754,广东,female,sophomore,rural,public,-0.17788078687550346,30,26,39,-0.2566465396438477,1.442800788954635,1,0,0,1,0,0,1,0,0,1
755,广东,male,senior,city,public,-0.6947632992684355,39,25,36,-7.255274729737144,10.442800788954635,0,1,0,0,0,1,0,1,0,1
756,广东,female,junior,rural,public,0.6676145779232768,23,16,24,-3.7100672057176185,-5.557199211045365,1,0,0,0,1,0,1,0,0,1
757,海南,female,sophomore,city,public,0.5353474391076226,30,23,31,0.7723997075093213,1.442800788954635,1,0,0,1,0,0,0,1,0,1
758,广东,female,freshman,rural,private,-0.6947632992684355,26,20,24,1.776648160752518,-2.557199211045365,1,0,1,0,0,0,1,0,1,0
759,广东,female,senior,rural,public,-1.0338776181095122,28,23,33,0.5760757931280813,-0.557199211045365,1,0,0,0,0,1,1,0,0,1
760,广东,female,senior,rural,public,0.702087135964112,25,20,38,-2.497463806136639,-3.557199211045365,1,0,0,0,0,1,1,0,0,1
761,广东,female,sophomore,rural,public,0.056845417201669524,30,20,30,0.08201661278702417,1.442800788954635,1,0,0,1,0,0,1,0,0,1
762,广东,male,sophomore,rural,public,1.1057366470398051,40,28,40,12.652724177123135,11.442800788954635,0,1,0,1,0,0,1,0,0,1
763,广东,male,senior,rural,public,-0.2284301985820618,24,19,30,1.041001920757108,-4.557199211045365,0,1,0,0,0,1,1,0,0,1
764,广东,female,junior,rural,public,0.20548667388568478,26,23,31,-0.5254703603408093,-2.557199211045365,1,0,0,0,1,0,1,0,0,1
765,广东,female,junior,rural,public,-0.12624704574168508,28,20,25,0.07034475428407502,-0.557199211045365,1,0,0,0,1,0,1,0,0,1
766,广东,female,sophomore,rural,public,0.05278885265420672,30,22,32,0.07616379825749944,1.442800788954635,1,0,0,1,0,0,1,0,0,1
767,广东,male,senior,rural,public,-0.23030315298749368,26,20,30,0.5889310411208788,-2.557199211045365,0,1,0,0,0,1,1,0,0,1
768,广东,male,senior,rural,public,0.5130438022863669,26,18,26,-1.3119552064384117,-2.557199211045365,0,1,0,0,0,1,1,0,0,1
769,广东,female,junior,rural,public,1.1057366470398051,28,16,24,-0.6161155873545267,-0.557199211045365,1,0,0,0,1,0,1,0,0,1
770,广东,male,senior,rural,public,0.20548667388568478,27,14,19,-0.31998368645512454,-1.557199211045365,0,1,0,0,0,1,1,0,0,1
771,广东,female,junior,city,public,0.40480462259608135,19,12,24,-3.8687984197027854,-9.557199211045365,1,0,0,0,1,0,0,1,0,1
772,广东,female,sophomore,rural,public,0.05076726614745597,28,19,29,-0.02828748064429253,-0.557199211045365,1,0,0,1,0,0,1,0,0,1
773,广东,female,sophomore,city,public,1.1057366470398051,31,26,31,2.701094353764889,2.442800788954635,1,0,0,1,0,0,0,1,0,1
774,广东,male,freshman,city,public,-0.6947632992684355,29,17,24,-0.30764173705278847,0.44280078895463504,0,1,1,0,0,0,0,1,0,1
775,广东,female,senior,city,public,-1.5625970442039288,34,14,23,-8.504904425011324,5.442800788954635,1,0,0,0,0,1,0,1,0,1
776,云南,female,junior,rural,public,0.05278885265420672,25,15,23,-0.18778046501353415,-3.557199211045365,1,0,0,0,1,0,1,0,0,1
777,云南,female,junior,rural,public,-2.137191448784893,25,15,25,7.6024157354705215,-3.557199211045365,1,0,0,0,1,0,1,0,0,1
778,云南,female,junior,rural,public,-0.14718888096098928,31,23,29,-0.35955311453685446,2.442800788954635,1,0,0,0,1,0,1,0,0,1
779,云南,female,junior,rural,public,1.1057366470398051,32,19,32,3.806831000804694,3.442800788954635,1,0,0,0,1,0,1,0,0,1
780,广东,female,junior,city,public,1.1057366470398051,32,24,37,3.806831000804694,3.442800788954635,1,0,0,0,1,0,0,1,0,1
781,广东,female,senior,rural,private,-0.4672343189881933,23,23,32,2.5965141888545062,-5.557199211045365,1,0,0,0,0,1,1,0,1,0
782,云南,female,junior,rural,public,1.1057366470398051,27,22,36,-1.7218522343943317,-1.557199211045365,1,0,0,0,1,0,1,0,0,1
783,云南,male,sophomore,rural,public,0.2680216313950465,29,16,29,0.11868018983863496,0.44280078895463504,0,1,0,1,0,0,1,0,0,1
784,云南,female,sophomore,rural,public,-0.06356345613100438,27,20,24,0.09898096373851668,-1.557199211045365,1,0,0,1,0,0,1,0,0,1
785,云南,male,junior,rural,public,0.20548667388568478,26,18,28,-0.5254703603408093,-2.557199211045365,0,1,0,0,1,0,1,0,0,1
786,云南,male,junior,rural,public,-0.16980317351884397,29,19,29,-0.0751889792011449,0.44280078895463504,0,1,0,0,1,0,1,0,0,1
787,云南,male,junior,rural,public,-1.2347365137072457,24,21,27,5.6269402661155645,-4.557199211045365,0,1,0,0,1,0,1,0,0,1
788,云南,female,junior,rural,public,1.1057366470398051,32,28,32,3.806831000804694,3.442800788954635,1,0,0,0,1,0,1,0,0,1
789,云南,male,junior,rural,public,-0.3489877040160545,36,13,21,-2.597445958786157,7.442800788954635,0,1,0,0,1,0,1,0,0,1
790,云南,female,senior,rural,public,-0.08181052840479729,26,17,21,0.20920581869195204,-2.557199211045365,1,0,0,0,0,1,1,0,0,1
791,云南,male,sophomore,city,public,0.2235851140581588,32,18,24,0.7697590070779412,3.442800788954635,0,1,0,1,0,0,0,1,0,1
792,云南,female,freshman,city,private,0.8224960092967858,40,25,37,9.4116579840933,11.442800788954635,1,0,1,0,0,0,0,1,1,0
793,云南,female,freshman,rural,private,-0.632079709657755,30,21,30,-0.9119651037764255,1.442800788954635,1,0,1,0,0,0,1,0,1,0
794,云南,female,freshman,city,private,-0.21235334491633848,32,24,33,-0.7310902634151258,3.442800788954635,1,0,1,0,0,0,0,1,1,0
795,云南,female,freshman,city,private,-0.21220471281501962,28,20,29,0.11824029856063718,-0.557199211045365,1,0,1,0,0,0,0,1,1,0
796,云南,female,freshman,city,private,1.1057366470398051,30,24,38,1.5953577067250837,1.442800788954635,1,0,1,0,0,0,0,1,1,0
797,云南,female,freshman,rural,private,1.1057366470398051,15,8,12,-14.990691998871993,-13.557199211045365,1,0,1,0,0,0,1,0,1,0
798,云南,female,freshman,city,private,0.8043975691243118,26,21,21,-2.0570048291314995,-2.557199211045365,1,0,1,0,0,0,0,1,1,0
799,云南,female,freshman,rural,private,-0.6520511042356609,25,16,24,2.319475673548352,-3.557199211045365,1,0,1,0,0,0,1,0,1,0
800,云南,female,freshman,city,private,0.07088729282668077,29,20,27,0.03138894919051249,0.44280078895463504,1,0,1,0,0,0,0,1,1,0
801,云南,female,freshman,rural,private,0.800341004576849,40,28,39,9.158142678604714,11.442800788954635,1,0,1,0,0,0,1,0,1,0
802,云南,female,freshman,rural,private,0.08726141069504177,27,15,27,-0.13588339988902462,-1.557199211045365,1,0,1,0,0,0,1,0,1,0
